message_id,file_id,caption,file_size,id,title,photos
2389,BAACAgIAAx0Ec8rVjQACCVVkZJxVIZDY85r96xrZNCpAGVElhgACrgUAAqf7WEt5Kc2n1Lns2S8E,SONIK (Fontastik jangari kino,416,170,SONIK Fontastik jangari kino,2389.jpg
2390,BAACAgIAAx0Ec8rVjQACCVZkZJxWFVkpzkPu-4H7AiDx6V6wigACIgQAAkIBoUn77OYhGSaUhy8E,SINOV (Turk kino,392,171,SINOV Turk kino,2390.jpg
2391,BAACAgIAAx0Ec8rVjQACCVdkZJxZKUqREQjtH6phfOoUPh8kigACHw0AAgKukUvjFplVMpiJ4C8E,Keytaun Kodi / Keyptaun Kodi (,484,172,Keytaun Kodi / Keyptaun Kodi,2391.jpg
2392,BAACAgIAAx0Ec8rVjQACCVhkZJxaWzVjwUTmAcilBURARQH97gACKg0AAgKukUuVhZB0OU1qfy8E,Habarchi (2019) / Xabarchi / Ma'lumotchi,436,173,Habarchi  / Xabarchi / Malumotchi,2392.jpg
2393,BAACAgQAAx0Ec8rVjQACCVlkZJxalUP1hLfkJqZlwowgNy1N6gAC8AkAAhTgeFFo5pCnlG_1GS8E,"Devlarni yenggan Jek

O'zbek tilida 
Sifati 720p 
Yili 2013 
Janri : Jangari Sarguzasht Fantastika 

",966,174,Devlarni yenggan Jek,2393.jpg
2394,BAACAgIAAx0Ec8rVjQACCVpkZJxbYoYbY3jL1fGK29a0-3G2rgACJQYAApR7uUpfWUA1WRbOfS8E,"SHUNQOR 1-QISM
O'ZBEK TILIDA
#PREMYERA
#jangari #detektiv #drama #romantika

 ",334,175,SHUNQOR 1-QISM,0404.jpg
2395,BAACAgIAAx0Ec8rVjQACCVtkZJxbw2cr0c1-Ig132oFXrbGZcQAC3AQAAhSGwErnbnr8YC3jhC8E,"SHUNQOR 2-QISM
O'ZBEK TILIDA
#jangari #detektiv #drama #romantika

 ",330,176,SHUNQOR 2-QISM,0404.jpg
2396,BAACAgIAAx0Ec8rVjQACCVxkZJxe1G9mONKbE8068HH7pgAB84gAAmwEAAKUe8FK79OnouifbNMvBA,"SHUNQOR 3-QISM
O'ZBEK TILIDA
#jangari #detektiv #drama #romantika

 ",350,177,SHUNQOR 3-QISM,0404.jpg
2397,BAACAgIAAx0Ec8rVjQACCV1kZJxf9XAuc-0IYsojgqpqjgZD4QACFgUAAhSGyEqFnnuvMhFDKy8E,"SHUNQOR 4-QISM
O'ZBEK TILIDA
#jangari #detektiv #drama #romantika

 ",339,178,SHUNQOR 4-QISM,2397.jpg
2398,BAACAgIAAx0Ec8rVjQACCV5kZJxfrVmKoYEQYNYxBv_bevBN7wACTwYAAhSGyEqLUSLNNENSWi8E,"SHUNQOR 5-QISM
O'ZBEK TILIDA
#jangari #detektiv #drama #romantika

 ",350,179,SHUNQOR 5-QISM,0404.jpg
2399,BAACAgIAAx0Ec8rVjQACCV9kZJy9teXh5Qv_S-J75RsGbfW8fQACQAYAAq922UpI5qsgE4BKBy8E,"SHUNQOR 6-QISM
O'ZBEK TILIDA
#jangari #detektiv #drama #romantika

 ",334,180,SHUNQOR 6-QISM,2399.jpg
2400,BAACAgIAAx0Ec8rVjQACCWBkZJy-jcz-0f-1pwX4TnyIyVcxvwACFwYAAlXY8EqMiyBVP0wHoy8E,"SHUNQOR 7-QISM
O'ZBEK TILIDA
#jangari #detektiv #drama #romantika

 ",335,181,SHUNQOR 7-QISM,0404.jpg
2401,BAACAgIAAx0Ec8rVjQACCWFkZJy-1D5QB9aPAAF9E3Fa6DMBUOgAAngHAAIhXvhK8QKa8nD1K6AvBA,"SHUNQOR 8-QISM
O'ZBEK TILIDA
#jangari #detektiv #drama #romantika

 ",331,182,SHUNQOR 8-QISM,0404.jpg
2402,BAACAgIAAx0Ec8rVjQACCWJkZJy-Pr9KCD5aygGDtfbDxML88wACrQYAAr5wAUt7eSA58RpNOi8E,"SHUNQOR 9-QISM
O'ZBEK TILIDA
#jangari #detektiv #drama #romantika

 ",350,183,SHUNQOR 9-QISM,0404.jpg
2403,BAACAgIAAx0Ec8rVjQACCWNkZJy_a42i3oheRoYlCy8f7QGQ7gACrAUAAkRGMEswWUxe3jmwsC8E,"SHUNQOR 10-QISM
O'ZBEK TILIDA
#jangari #detektiv #drama

 ",330,184,SHUNQOR 10-QISM,2403.jpg
2404,BAACAgIAAx0Ec8rVjQACCWRkZJzFbXfN8Kkgtyr71ZyqT419rgACggUAAq54GEsOHCYGv-Rgvy8E,"SHUNQOR 11-QISM
O'ZBEK TILIDA
#jangari #detektiv #drama #romantika

 ",342,185,SHUNQOR 11-QISM,0404.jpg
2405,BAACAgIAAx0Ec8rVjQACCWVkZJzFFT-fVRQhoXYItEDtKSZK6QACWQQAApkdKEsNvYbstwSyHC8E,"SHUNQOR 12-QISM
O'ZBEK TILIDA
#jangari #detektiv #drama #romantika

 ",350,186,SHUNQOR 12-QISM,0404.jpg
2406,BAACAgIAAx0Ec8rVjQACCWZkZJzFjr8r8hEsXzZqFXwAASgNuY0AApsGAAJERjBLbtSEIjgLFZ8vBA,"SHUNQOR 13-QISM
O'ZBEK TILIDA
#jangari #detektiv #drama #romantika

 ",341,187,SHUNQOR 13-QISM,0404.jpg
2407,BAACAgIAAx0Ec8rVjQACCWdkZJzGYMb9OR0XIWiOfYs5xXBlcAAC4wUAAqDIQEvXLauF7FETpi8E,"SHUNQOR 14-QISM
O'ZBEK TILIDA
#jangari #detektiv #drama #romantika

 ",332,188,SHUNQOR 14-QISM,0404.jpg
2408,BAACAgIAAx0Ec8rVjQACCWhkZJzGjgmEXiPSSF0zI4yGnimNpwACigUAAo94WEsyArMgKRlt4y8E,"SHUNQOR 15-QISM
O'ZBEK TILIDA
#jangari #detektiv #drama #romantika

 ",310,189,SHUNQOR 15-QISM,2408.jpg
2409,BAACAgIAAx0Ec8rVjQACCWlkZJzKW9ZPpaHGWlOdweAf-M5Z8gAC0gUAApfgWUuj19H-HOyjTy8E,"SHUNQOR 16-QISM
O'ZBEK TILIDA
#jangari #detektiv #drama #romantika

 ",326,190,SHUNQOR 16-QISM,2409.jpg
2410,BAACAgIAAx0Ec8rVjQACCWpkZJzLAAGIaqoyJLClZgkvkbw8CmsAAmsGAAIFoGhLHhRuUekLug0vBA,"SHUNQOR 17-QISM
O'ZBEK TILIDA
#jangari #detektiv #drama #romantika

 ",339,191,SHUNQOR 17-QISM,2410.jpg
2411,BAACAgIAAx0Ec8rVjQACCWtkZJzLVq5GLW8IONIRT2cuUllCWAACwwYAAm_EcUs7LzDOYjXX9S8E,"SHUNQOR 18-QISM
O'ZBEK TILIDA
#jangari #detektiv #drama #romantika

 ",332,192,SHUNQOR 18-QISM,0404.jpg
2412,BAACAgIAAx0Ec8rVjQACCWxkZJzM8e3SNeJ9-nPp64bNdIVXdgAC8wUAAwaBS_6xk3qE7FCmLwQ,"SHUNQOR 19-QISM
O'ZBEK TILIDA
#jangari #detektiv #drama #romantika

 ",336,193,SHUNQOR 19-QISM,0404.jpg
2413,BAACAgIAAx0Ec8rVjQACCW1kZJzMHRNbVVccFgnMUsL9wyhf8AAC4AYAAqBCiEsDIenSQ1zrUS8E,"SHUNQOR 20-QISM
O'ZBEK TILIDA
#jangari #detektiv #drama #romantika
#yakuniy_qism

 ",329,194,SHUNQOR 20-QISM,0404.jpg
2414,BAACAgIAAx0Ec8rVjQACCW5kZJzS_8fXamIQOdIom4fwG--QrAACYyoAAlnPsEoslKNhxcpe-y8E,"🎥Nomi: Qora Pantera 1

🇺🇿Tili: O'zbek tilida 
📀Sifati: 480P Mobile HD
🌏Davlat: AQSH
📆Yili: 2018-yil
🎞️Janri: #Fantastika #Jangari",651,195,Qora Pantera 1,2414.jpg
2415,BAACAgUAAx0Ec8rVjQACCW9kZJzTGIixWHkIGX9_tlW4gefwiwACVAgAAkww4VaM-bfUOezPgS8E,"PREMYERA⚡️

🎥Nomi: Qora Pantera 2: Abadiy Vakanda

🇺🇿Tili: O'zbek tilida 
📀Sifati: 480P Mobile HD
🌏Davlat: AQSH
📆Yili: 2022-yil
🎞️Janri: #Fantastika #Jangari",667,196,Abadiy Vakanda,2415.jpg
2416,BAACAgEAAx0Ec8rVjQACCXBkZJzUNPXBPOow2bZrHMj8yOGeWAACngADMA9IRVwKAkKyOkMhLwQ,"🎥 Krid 1 - Rokkining merosi

Janr: #drama #sport
Davlat: AQSh
IMDb: 7.6/10.0
Reyting: PG-13 (16+)
Davomiylik: 02:13:10
Til: O'zbek",491,197,Krid 1 - Rokkining merosi,2416.jpg
2417,BAACAgIAAx0Ec8rVjQACCXFkZJzUZ39k-Ezab8gx_xAbtkubMAACiwkAArHmsUtMxKCbk8OU8S8E,"PREMYERA⚡️

🎥 Bunkerdagi iblis

🎭 Janr:  #Ujas
🌎 Davlat: AQSH
📁 Sifat: Mobile HD
🎙 Tarjima: Uzbek Tilida",213,198,Bunkerdagi iblis,2417.jpg
2418,BAACAgEAAx0Ec8rVjQACCXJkZJzVJuHC6n-rqK8JTTi0dQoj0QAC2QUAAm8QcUfZVTanfSQuIS8E,"🎥 Bu Yerda Yolg'iz

🇺🇿 O'zbek Tilida
🌍  AQSH filmi
⚔ Ujas Fantastik
📥 Asilmedia..Net",351,199,Bu Yerda Yolgiz,2418.jpg
2419,BAACAgQAAx0Ec8rVjQACCXNkZJz-o73OrDuNBkJCQxS9QlJFOQACrw0AAhaJCFFK0D3uUu9lFy8E,"🎥➺ Ong Bak

🇺🇿 ➺ O'zbek Tilida
🌍 ➺ Gankong Tailand Fransiya
⚔ ➺ Jangari Triller",554,200,Ong Bak,2419.jpg
2420,BAACAgQAAx0Ec8rVjQACCXRkZJz_R2iqlgABOBapJG-lPiYVWJwAAqkNAAIWiQhRKME99wvn26svBA,"🎥➺ Ong Bak 2

🇺🇿 ➺ O'zbek Tilida
🌍 ➺ Tailand
⚔ ➺ #Jangari #Triller",515,201,Ong Bak 2,2420.jpg
2421,BAACAgQAAx0Ec8rVjQACCXVkZJ0AAU-dwpFg4eUuQ4CMA3UhLYYAAiMOAAIWiQhRnJGKN3_icGsvBA,"🎥 ➺ Ong Bak 3

🇺🇿 ➺ O'zbek Tilida
🌍 ➺ Tailand
⚔ ➺ #Jangari #Triller",520,202,Ong Bak 3,2421.jpg
2422,BAACAgQAAx0Ec8rVjQACCXZkZJ0AAUqWR9xDFk8TSrsdZzfreFAAAg4IAAIz7VlQId2lSxeetykvBA,"🎥Uzuklar Hukumdori : Uzuklar ittifoqi

🇺🇿O'zbek tilida 
📀Sifati 480p 
🎞️Janri : #Jangari #Fantastika #Sarguzasht",488,203,Uzuklar Hukumdori  Uzuklar ittifoqi,2422.jpg
2423,BAACAgQAAx0Ec8rVjQACCXdkZJ0B_-Ri2vO4HfSdVXJNj4gDeAACwgkAAvqoWFB_8JcSWGGYPi8E,"🎥Uzuklar Hukumdori : ikki qal'a 

🇺🇿O'zbek tilida 
📀Sifati 480p 
🎞️Janri : Jangari Fantastika Sarguzasht",514,204,Uzuklar Hukumdori  ikki qala,2423.jpg
2424,BAACAgIAAx0Ec8rVjQACCXhkZJ0EWCNsfrNqnvAuup1nlbKWJwACUy0AAnY66Ut06XgFJsPWzC8E,"PREMYERA⚡️ 2023

🎥NOMI Arvoh ovchilari | 1QISM

DAVLATI AQSH 
SANASI 2023 
JANR #Jangari #serial
TILI O'zbek tilida  
Manba: uzmovi..com",158,205,Arvoh ovchilari | 1QISM,2424.jpg
2425,BAACAgQAAx0Ec8rVjQACCXlkZJ0Fh0HaaN3jaGjnfo7VLgPSRQACUg0AAtNTEFJnnFgSl9x0mi8E,"PREMYERA ⚡️

🎥Kino nomi: Qichqiriq 1

🇺🇿Tili:O'zbek
🇺🇸Davlati:AQSH
💽Hajmi:616mb 
💾Sifati:Yaxshi(720p)
🎞Janri: #ujas #jangari",616,206,Qichqiriq 1,2425.jpg
2426,BAACAgEAAx0Ec8rVjQACCXpkZJ0FfYqwpjo5PUnd6MDT6PEeQAACuwMAApz92EcaKFzwdEkWti8E,"PREMYERA⚡️ 2023

🎥NOMI Vaxshiylar /Yovvoyilar
 
DAVLATI AQSH 
SANASI 2023 
JANR #Jangari #triller #drama
TILI O'zbek tilida 
 DAVOMIYLIGI 1 soat | 47 minut
Manba: uzmovi..com",730,207,Vaxshiylar /Yovvoyilar,2426.jpg
2427,BAACAgIAAx0Ec8rVjQACCXtkZJ0Gj1mgaFp-CvCp5lrGHB6mygAC5CUAAo2E6UvICkLjfRVzci8E,"PREMYERA⚡️ 2023

🎥NOMI Arvoh qotillari 

DAVLATI AQSH 
SANASI 2023 
JANR  #Komediya #Qorqinchili 
TILI O'zbek tilida 
 DAVOMIYLIGI 1 soat | 47 minut
Manba: uzmovi..com",310,208,Arvoh qotillari,2427.jpg
2428,BAACAgEAAx0Ec8rVjQACCXxkZJ0GZJFsVNRF_M0ISBi2-VnRWAACIwMAAjo9wUY2qkRgGX40GS8E,"🎥Nomi: Black Adam / Qora Adam

🇺🇿Tili: O'zbek tilida 
📀Sifati: 480P HD Original
🌏Davlat: AQSH
📆Yili: 2022-yil
🎞️Janri: #Fantastika #Fantaziya #Jangari",692,209,Black Adam / Qora Adam,2428.jpg
2429,BAACAgIAAx0Ec8rVjQACCX1kZJ0KNQNpy0XOLD7-9nhWUEJnHgAC2B0AAsC8CEtl0NeFoXIidy8E,"🎥Nomi: G'arbiy fronta o'zgarish yo'q

🇺🇿Tili: O'zbek tilida 
📀Sifati: Mobile HD
🌏Davlat: AQSH
🎞️Janri: #Jangari #Drama",416,210,Garbiy fronta ozgarish yoq,2429.jpg
2430,BAACAgQAAx0Ec8rVjQACCX5kZJ0LPKCY1IKjuz3UvuIrP_ZoHgACfwsAAstQWVC9u38TWvw8ES8E,"🎥 Qopqon

🇺🇿 O'zbek Tilida
🌍  AQSH Kanada
⚔ Jangari #Qorqinchli",323,211,Qopqon,2430.jpg
2431,BAACAgIAAx0Ec8rVjQACCX9kZJ0LbhmqzDFdee51kF1QMpWlPgACMQgAAquvOUkAAYhR4m0-IXIvBA,"🎥 ➺ Mina 

🇺🇿 ➺ O'zbek Tilida [480p/HD]
🌍 ➺ Davlati: AQSH Ispaniya Italiya
⚔️ ➺ Janri: #Jangari #Drama #Triller #Fantaziya",376,212,Mina,2431.jpg
2432,BAACAgIAAx0Ec8rVjQACCYBkZJ0LaTab-5pIj5mHCFo2vxEnYwACESIAAuQp0EvCxtk3Kq3CHS8E,"PREMYERA⚡️ 2023

🎥NOMI Havfli hudud | 6 QISM

DAVLATI AQSH 
JANR #Hayotiy #Drama #serial
TILI O'zbek tilida 2023
Manba: uzmovi..com

Serialni keyingi qismlari  afsuski chiqmagan bu yakuniy qism",143,213,Havfli hudud | 6 QISM,2432.jpg
2433,BAACAgQAAx0Ec8rVjQACCYFkZJ0MaZh4OZDrN3APfJmaaXlmXQAC8RAAAqJHsVOZxacSmkM-6S8E,"🎥 Nomi: Qonli Olmos

🇺🇿 Tili: O'zbek tilida",883,214,Qonli Olmos,2433.jpg
2434,BAACAgIAAx0Ec8rVjQACCYJkZJ0PIKxpdQZ5abnOjaxx12g4MwACjBsAArL8mEgeMhkt7reyVy8E,"🎥Nomi: Faun Labirinti 

🌎 Davlati: Meksika Ispaniya
💽 Formati: 480p HD
🇺🇿 Tili: O'zbek tilida
🎭 Janri: #Fantaziya #Ujis #Harbiy #Drama
⏳ Davomiyligi: 2s 00 minut",736,215,Faun Labirinti,2434.jpg
2435,BAACAgQAAx0Ec8rVjQACCYNkZJ0Ql9Z1AvUsfsImMOguEVJKTQAC-wkAAqrT0VGYuxpIYlCChy8E,"🎥 'Pandorum'

⏱ Davomiyligi: 1:45:30
🇺🇿 Tili: O'zbek tilida
💽 Sifati: 360p
💾 Hajmi: 868.0 MB
🎥 Janri: #Ujas #Triller",868,216,Pandorum,2435.jpg
2436,BAACAgEAAx0Ec8rVjQACCYRkZJ0QskBNY0oCbW4dUpo8JbYOHgACKQEAAiqBkEcSV_oVv8T9FC8E,"🎥Film noмi: Yulduzlar maskani 

🎭Janri: #jangari #fantastika 
💾sifaтi: Mobile HD
🇺🇿 тili: Uzbek tilida
👁кorisн: 16+",495,217,Yulduzlar maskani,2436.jpg
2437,BAACAgUAAx0Ec8rVjQACCYVkZJ0R_ZRbp-MkSK_3xy6hZ_9gDAACrwsAAjuOYFYEr2U8lPbyHC8E,"🎥Soʻnggi marra chegara

Tili: oʻzbek tilida
Janri: #drama #jangari #triller #boevik
Sifati: 720p
Davlati: AQSh",864,218,Soʻnggi marra chegara,2437.jpg
2438,BAACAgIAAx0Ec8rVjQACCYZkZJ1O1Pe-hBCw6sl9K7YYyFn0JQACZiMAAloueEtqTiQas9LG5S8E,"🎥 Ilonlar Bilan Parvoz

🇺🇿 O'zbek Tilida
🌍 AQSH filmi
⚔ Jangari Triller",474,219,Ilonlar Bilan Parvoz,2438.jpg
2439,BAACAgQAAx0Ec8rVjQACCYdkZJ1ONBmJ8XRINq_oAoZ1lzo11gACrgoAAkkfUFF_RRLPXWeKSy8E,"BIZDA JANGARI FILM⚡️

🎥Nomi: Ustoz usta yohud Firibgar

🏳️ Davlati: Janubiy Koreya
🗓 Sanasi: 2021
📢 Tili: O'zbek tilida (Tarjima)
⌛️ Davomiyligi: 2 soat | 20 minut",424,220,BIZDA JANGARI FILM⚡️,2439.jpg
2440,BAACAgEAAx0Ec8rVjQACCYhkZJ1PfWfvQ3AnfYw412fv1SXslwACZgIAAq1fEURM1FW73Ot_CS8E,"Jeki Chan kinosini soginganlar uchun

🎥Ajdar Muxrining siri 

🇺🇿O‘zbek tilida
📀Sifati 480p 
📆Yili 2019 
🎞Janri : Jangari Fantastika Sarguzasht 
👥Bosh rollarda : #Jeki Chan #Arnold Shvaysteiger XingTong Yao Jeyson Flemina Charles Dance",486,221,Jeki Chan kinosini soginganlar uchun,2440.jpg
2441,BAACAgIAAx0Ec8rVjQACCYlkZJ1P67LoEYAP5OL-PO69UTUpGAACWwkAAg1bKUv9L-V2NVhfRC8E,"🎥Вампир кино

Узбек тилида",211,222,Вампир кино,2441.jpg
2442,BAACAgIAAx0Ec8rVjQACCYpkZJ1Qb21f4vn6KRxA_WDF6Id5JgACbCMAAj8oaEnJ9h7n0Ege6y8E,"🎥 SHAVQATSIZ JANG! 

TARJIMA KINO UZBEK TILIDA",276,223,SHAVQATSIZ JANG!,2442.jpg
2443,BAACAgIAAx0Ec8rVjQACCYtkZJ1TgX99rDjmzBnAg0QL5ThoAgAC2wIAAlGXMEpYd0Rj635ZVy8E,"🎥 Dinozavrlar Oroli

🇺🇿  O'zbek Tilida FullHD
🌍  Davlati: Avstraliya
🎥: Sifati: 720p orginal
⚔️  Janri: #Jangari   #Sarguzasht",599,224,Dinozavrlar Oroli,2443.jpg
2444,BAACAgQAAx0Ec8rVjQACCYxkZJ1UxoeraAfIZ5STCeOvwA2jpQACJhAAAumRcFJFeXN40O0LjS8E,"🎥Murosasiz

Tili: oʻzbek tilida
Janri: $drama #jangari #triller #boevek
Sifati: 720p
Davlati: AQSh",439,225,Murosasiz,2444.jpg
2445,BAACAgIAAx0Ec8rVjQACCY1kZJ1U7Qm_NYsStjjW_t5aKEdW1gACuxsAAoQVkEj1rc7EBQxBJi8E,"🎥 'Gazab' b/f  /Гнев

Davlat: AQSH
Chiqarilgan yil: 2021
Format: 480p
Janr: Jangari triller kriminal
 Til: Oʻzbek tilida

✅Xamma izlab yurgan film ⚡️",722,226,Gazab   /Гнев,2445.jpg
2446,BAACAgEAAx0Ec8rVjQACCY5kZJ1VBWCkJ4fpQfaLmNijrjpN7wACvAIAArrtGUSUHrdhO6-9Ai8E,"'🎥 MORTAL KOMBAT' 2
O‘zbek  tilida
2021- yil",429,227,MORTAL KOMBAT 2,2446.jpg
2447,BAACAgIAAx0Ec8rVjQACCY9kZJ1V1zpV8HaJgTCDgp1btI18-wACPCUAAuQpyEvKB9KXewdVfC8E,"PREMYERA⚡️ 2023

🎥NOMI Havfli hudud | 5 QISM

DAVLATI AQSH 
JANR #Hayotiy #Drama #serial
TILI O'zbek tilida 2023
Manba: uzmovi..com",150,228,Havfli hudud | 5 QISM,2447.jpg
2448,BAACAgQAAx0Ec8rVjQACCZBkZJ1Z3Ggegh1dvcvXPfQ6CRUMDAACYAgAArVPUVPMWywfcK0Y9S8E,"🎥Film Nomi: 'BETMAN SUPERMENGA QARSHI'
🇺🇿Tili: O'zbek tilida
📆Yili: 2016
🎞Sifaтi: 720p
🎭Janri: #sarguzasht #fantastika #jangari",991,229,Film  BETMAN SUPERMENGA QARSHI,2448.jpg
2449,BAACAgQAAx0Ec8rVjQACCZFkZJ1Z2KVq__Wt8nNBm2By83N46QACVwoAAiHaAVALU6DUYxLwAy8E,"Kormaganlar bosa koringlar👍

🎥Nomi: 'NOTOGRI BURILISH 3'

Tili: UZBEK TILIDA 🇺🇿
Janir: #ujas #qorqinchilik #vaxshiy",569,230,Kormaganlar bosa koringlar👍,2449.jpg
2450,BAACAgQAAx0Ec8rVjQACCZJkZJ1aFskXHrUdGbav98Bul-bf1gACdQ4AAvJa-FIU1G4Pj7b4mC8E,"#Premyera2023

Ketish qarori

🎞Janr:JinoyatDramaRomantika
🇺🇿Til:O‘zbek tili
©️Rejisyor:Park Chan-vuk
🌐Davlati:Janubiy Korea
💽Sifati:480p
📆Yil:2023-yil 2-fevral
🔝IMDb:7.3 ball🌟
👥Ro‘llarda:Park Xe-il Tang Vey Li Jung-hyun Go Kyung-Pyo Shin-Yong Kim Jung Yon Suk Seung-mok Yu.",581,231,Ketish qarori,2450.jpg
2451,BAACAgUAAx0Ec8rVjQACCZNkZJ1aATqlaEeVXBjVC7gKj8EIvQAC8gUAAvQC6FfCUWvOD4YX9S8E,"#Bolalar_Kattalar_Uchun

🎥 Tom va Jerri 2021
🇺🇿  O'zbek Tilida
🌍  AQSH Fransiya
⚔  Sarguzasht Dram",629,232,Bolalar_Kattalar_Uchun,2451.jpg
2452,BAACAgEAAx0Ec8rVjQACCZRkZJ1bhVEhHECD8iMBV_4RpVTrvgACywIAAgFlyEfs3QE0hq4F_i8E,"🎥 Avraam Linkoln: Vampir ovchisi

🇺🇿 Oʻzbek tilida
📆 Yil: 2022 yil
🎞️ Janri: #jangari #fantastic #triller #kriminal #ujas
🎥 Sifat:480 p",502,233,Avraam Linkoln Vampir ovchisi,2452.jpg
2453,BAACAgIAAx0Ec8rVjQACCZVkZJ1f9ZtViqsXLPZa40PrzFKlngACmyEAAjfmuUtuZPrhodaAEi8E,"PREMYERA⚡️ 2023

🎥NOMI Havfli hudud | 4 QISM

DAVLATI AQSH 
JANR #Hayotiy #Drama #serial
TILI O'zbek tilida 2023
Manba: uzmovi..com",152,234,Havfli hudud | 4 QISM,2453.jpg
2454,BAACAgEAAx0Ec8rVjQACCZZkZJ1fwlYdmh4twVauMKj01hHMIQACmgIAAkoL4EfGdv72MNy_US8E,"PREMYERA⚡️

🎥Nomi: Qotil Arvoh

👁Kino Ko'rish: 16+ 
🇺🇿Tili: O'zbek tilida 
📀Sifati: 720p
📆Yili: 2022-yil 
🎞️Janri: #jangari #Fantasticks",488,235,Qotil Arvoh,2454.jpg
2455,BAACAgQAAx0Ec8rVjQACCZdkZJ1gX3e-8kp3X8kD4LxCayz3ewACmg4AAg2AcVK3krRKue1rOS8E,"🎥 'QO'RQUV KO'LI'

🌍Tili: Oʻzbek Tilida 
⏳ Davomiyligi: 1:33:07
📀Sifati: Mobile HD
🌏Davlat: Afrika
🎞️Janri: #ujis #fantastika #jangari",541,236,QORQUV KOLI,2455.jpg
2456,BAACAgIAAx0Ec8rVjQACCZhkZJ1gCY9q4ypmZP9TdhVv0DK6WQACMhcAAsAjkEve9KFFhuOi-i8E,"🎥 Nazorat jangi

🌎 Davlati: amerika
💽 Formati: 480p HD
🇺🇿 Tili: O'zbek tilida
🎭 Janri: #Triller #urish
⏳ Davomiyligi: 1s 35 minut",512,237,Nazorat jangi,2456.jpg
2457,BAACAgIAAx0Ec8rVjQACCZlkZJ1hcnn0agQ_Z5ZbnYSGuHVIFwAC2AoAAhjMiUvoF0k0spuBmy8E,"SUPER KINO⚡️

'1941_45 urush' 

uzbek tilida tarjima kino",353,238,SUPER KINO⚡️,2457.jpg
2458,BAACAgQAAx0Ec8rVjQACCZpkZJ3OtXKXfubMUTqf6dPmEDKKOwACWQgAAktqWFBa0fdlETDbDS8E,"🎥 'So'ngi Chaqiriq' 

‣ Janr: #ujas #vaxshiy
‣ Til: o'zbek tilida
‣ Sifat: 480p",419,239,Songi Chaqiriq,2458.jpg
2459,BAACAgQAAx0Ec8rVjQACCZtkZJ3PY0j54MK41ES35EC3X3OiQQACJhAAAumRcFJFeXN40O0LjS8E,"🎥Murosasiz

Tili: oʻzbek tilida
Janri: $drama #jangari #triller #boevek
Sifati: 720p
Davlati: AQSh",439,240,Murosasiz,2459.jpg
2460,BAACAgEAAx0Ec8rVjQACCZxkZJ3PbVip-lXGU0byFioyL6gx4QACgQUAAuLZ-Ecnmhq2Lr0dKS8E,"🎥Sen Bilan Uchrashguncha

🇺🇿  O'zbek Tilida
🌍  AQSH Buyuk Britaniya
⚔  Drama Melodrama",502,241,Sen Bilan Uchrashguncha,2460.jpg
2461,BAACAgIAAx0Ec8rVjQACCZ1kZJ3Qq2UbQS7RkXA0eZzR5hW4dwACmiYAApz5oUvqXfyIGJGEtS8E,"PREMYERA⚡️

🎥NOMI Havfli hudud |1 QISM

DAVLATI AQSH 
JANR #Hayotiy #Drama #serial
TILI O'zbek tilida 2023
Manba: uzmovi..com",154,242,Havfli hudud |1 QISM,2461.jpg
2462,BAACAgIAAx0Ec8rVjQACCZ5kZJ3RkNHH-Ut2zkWxqciB-BKSfAACOS0AAkhHqEtGxuj2R7TmHC8E,"PREMYERA⚡️ 2023

🎥NOMI Havfli hudud | 2 QISM

DAVLATI AQSH 
JANR #Hayotiy #Drama #serial
TILI O'zbek tilida 2023
Manba: uzmovi..com",177,243,Havfli hudud | 2 QISM,2462.jpg
2463,BAACAgIAAx0Ec8rVjQACCZ9kZJ3UkXfJODIsEwyLDdnHgRtvgwACWw0AAlFjYUl7C-mrnPm94C8E,"🎥Film noмi: SEVASTAPOL MUDOFASI 

🎭Janri: #Biografiya #Boevik #Voyenniy #Drama #Istoricheskiy #Melodrama
💾sifaтi: Mobile HD
🇺🇿 тili: Uzbek tilida
👁кorisн: 12+",709,244,SEVASTAPOL MUDOFASI,2463.jpg
2464,BAACAgEAAx0Ec8rVjQACCaBkZJ3VmtBuG9aygzVc-5prwubBKAACOAUAAq11uESOStwnYLbafy8E,"📺Filм noмi: Qochoq HD
🎭Janri: #jangari
🌐Davlat: AQSH
💾sifaтi: Mobile HD
🇺🇿 тili: Uzbek tilida
👁кorisн: 16+
⏳ Davomiyligi: 1s | 21 minut",443,245,Filм noмi Qochoq,2464.jpg
2465,BAACAgEAAx0Ec8rVjQACCaFkZJ3WdbxRPt0iYmmjcLS_df2FsAACBwIAArLMWESsk1e9uP-8Wi8E,"🎬 Kapalak (2017)
🇺🇿 O'zbek tilida (480p)",728,246,Kapalak,2465.jpg
2466,BAACAgIAAx0Ec8rVjQACCaJkZJ3WTgZ8Ovic-mSgih_E_x0K6gAC4wgAAsLo-Us0PzFcTHRjeS8E,"🎞 Zootopia 'Hayvonlar Shahri' 
🇺🇿O'zbek Tilida
#multfilm #kriminal #komediya 🔥",376,247,Zootopia Hayvonlar Shahri,2466.jpg
2467,BAACAgIAAx0Ec8rVjQACCaNkZJ3XgXtx756yzXLspS7wBdVVyQACyhQAAtNTYEgWDB0Zp6o1VC8E,"🎥Nomi: QOCHISH

🇺🇿O'zbek tilida
📀Sifati 480p
📆Yili 2021",550,248,QOCHISH,2467.jpg
